"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"2162","R","none",2162,0.21644622,3.99135078,4.07218613,0.95016336,0.10921021,40.1375843,7.76900653955075,3.52895245858962,7.40917035537121,7.80713311990392,4.46492619748652,8.5153486556455
