"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3572","I","log10",3572,0.3346684,3.89323527,107.202305,0.50154457,0.01162415,672.950354,9.5234981777168,3.40614365991435,6.8526575906005,9.07526558200606,9.31498812744834,9.49198416491689
