"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"260","R","I+Ig","log10","log10",260,0.34020336,4.00845876,10.7121786,0.78732941,0.0507306,10167.6065,9.62112124798727,2.80363523650478,9.47301340281815,9.93094851477198,8.51563605327978,9.75290355325053
