"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"287","R","I","none","log10",287,0.23953427,4.48326115,5.99734462,2.13695181,0.56095834,9241.47131,9.27663746589709,6.87835564566629,9.1792838441407,5.35332696783027,2.23910214291925,9.75996256292187
