"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1263","R","I","none","log10",1263,0.45336078,4.01496397,74.3183867,0.66162633,0.00832809,1066.41507,9.22363544404172,5.20621381938293,3.68067199052921,7.75847580818028,8.91188485922617,9.77174802122016
