"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"10",10,0.28918332,4.86722708,18.8557136,0.50591169,0.01430833,179.939918,9.57599767190754,6.66189291064839,9.50376460232523,10.6495033161045,9.83513188108231,9.61549110478104,"G_log"
