"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4432","R","none",4432,0.36216845,4.903584,27.1038229,0.6490401,0.00675845,17.4369099,7.98925256667307,6.29933991670121,6.7222888653965,8.12351564050345,7.35302457453937,8.6923296938269
