"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"60","R","I+Ig","log10","log10",60,0.40182782,6.30689862,19.9506488,1.61860295,0.0382151,1644.46246,9.4918692863773,8.92119264841647,9.27935174616555,6.87948657097235,9.63893140951766,9.75907564902143
