"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"470",470,0.30175256,4.00737665,17.8627052,0.73410885,0.02458244,1065.6819,9.65356589700135,2.48883555410445,9.60396078115164,10.0020914838406,9.77201423904227,9.62417808131351,"I+Ig_log-I_log"
