"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"581",581,0.18334292,4.60083836,18.0097233,2.06917723,0.10370767,2791.68835,9.51438687438477,4.58508896019658,9.52708598233099,5.73578325663373,8.68811653496821,9.54248674858395,"G_log"
