"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"471",471,0.24247145,3.97711467,10.1713151,0.87308681,0.02946164,2227.5316,9.56553844908889,2.55267582010588,9.71298669112922,9.46746848735645,9.64341355117167,9.55530184480721,"I+Ig_log"
