"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"963",963,0.3803062,3.97509334,7.34481835,0.74651584,0.087451,60.5421281,6.0582681050933,1.36454610665264,4.57535871080566,9.41978113994683,3.42090933012527,9.9024385044428,"R_none-I+Ig_log"
