"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"719",719,0.23784262,4.39442122,22.8052849,2.57955745,0.11685337,12867.9543,9.64366334662948,2.55167909610602,9.36855245582926,4.52089155390422,5.61974110002991,9.62999468560281,"R_log-Ig_log"
