"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"2219","I","log10",2219,0.12475023,4.48791855,41.3222618,2.25736159,0.03546202,745.550135,9.37409685957645,5.80763815934125,8.60233906097191,4.9828646506419,9.49387220311545,9.48973516083204
