"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"756","G","log10",756,0.67163357,6.17359286,20.2927681,1.62156108,0.05943639,1137.92555,9.6683152478652,9.67785205165151,9.46415829024168,6.92420637740247,9.24841852050105,9.54999683369453
