"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"971","R","I+Ig","log10","log10",971,0.28731287,4.6307197,23.8767229,1.95598021,0.17063507,686.518676,9.75835500873334,5.78828913650969,8.52686714014924,5.99038740231613,4.98143571058663,9.76922838588254
