"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"379",379,0.27324838,5.75349794,18.0523494,1.16816852,0.03235473,1331.04996,9.65863104010296,9.68239716263932,9.61368053757163,8.33770043674519,9.68533347493557,9.63985817334492,"R_log-Ig_log"
