"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4982","R","I","log10","log10",4982,0.33091603,4.0478118,6.44062537,0.89897272,0.11698833,311.88841,8.22214031774901,2.333281090294,5.62377933946771,9.66226993349563,4.80814994977615,9.86972493510973
