"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4","I","none",4,0.44323661,4.7838122,55.547286,0.49445235,0.00631038,1011.64185,8.38325413031745,6.88578334781898,7.49524769041949,6.29801512337899,6.02739860417173,8.48657018602045
