"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"859",859,0.32936655,5.51380659,5.78156449,0.90780682,0.09905052,1090.01129,9.67045349491995,9.28584282721118,9.93139685446829,9.41503759636392,8.75835805694957,9.63048937700095,"Ig_log-I_log"
