"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1876","Ig","log10",1876,0.38627444,4.82151289,44.5020341,0.51202536,0.01056945,81.7687088,9.66572197642853,5.37308562042476,8.79763836280128,10.6424298907927,9.92454223850465,9.75839561325112
