"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"372",372,0.4954896,6.26529986,27.7640158,1.94351993,0.06222764,383.237569,5.79926485896598,5.454951669755,5.50194585015379,4.99706383226045,5.38026590193159,9.89065109935147,"R_log-I_log"
