"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3369","I+Ig","none",3369,0.30060647,3.92073078,64.6789295,0.63853545,0.00839046,118.321114,8.85137245822314,3.93445092973698,6.38090850824755,6.19227203678895,5.75752134920805,8.91693539447148
