"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"435",435,0.37082374,4.04437866,6.6953509,0.88680939,0.07810204,534.374446,7.95523873363154,3.80398954940538,7.62339093192111,8.08464708200884,5.5014396994483,8.24727198975881,"R_none"
