"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"907",907,0.34668428,5.58007252,173.094415,1.03852527,4.2257e-03,10272.4127,9.69893451337138,9.34075392872959,3.55667283832174,8.87497574794746,9.92527142085852,9.64357755463647,"G_log-I_log"
