"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1251","R","I","log10","log10",1251,0.26753004,3.89761347,5.40879086,0.85124634,0.12741954,174.544738,9.84345545298322,2.00302271970019,5.46804010550339,9.82934974130456,4.68583286777204,9.89695518596715
