"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"272",272,0.35439202,4.01683029,5.7404158,0.79493601,0.14979071,131.843716,7.71465330914925,2.26344992785081,5.51696439906584,9.98205764873159,4.46244538090595,9.91621303506137,"R_log-I_log"
