"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"346","R","I","none","log10",346,0.38920568,4.89638693,1.18111811,0.45197074,0.24374285,701.933991,8.43353581913847,8.09385387280501,8.49985359247252,8.13520154226178,3.13928107833503,9.77839513234357
