"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"787",787,0.30240539,5.49087008,14.226375,1.26894794,0.0375412,3910.25969,9.72542411908774,9.27649565282256,9.70682254484253,8.06381444057596,9.68300532808381,9.75481503800194,"R_log-I+Ig_log"
