"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"808",808,0.26971098,4.75710931,20.6458424,0.72052092,0.01444979,12.7227263,8.5935995923377,5.90495757277644,8.49859517144112,8.85415078942727,8.67335496693402,9.08431794824583,"G_none"
