"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"55","R","I+Ig","none","log10",55,0.30850241,5.59301462,8.45932371,1.1968327,0.11060957,185.836276,7.68894618640733,8.62010865379899,4.79757105065299,7.357824912685,2.93863173252151,9.82500143872463
