"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"923",923,0.18116777,4.83378335,20.3149787,2.39524485,0.0956155,32.1209169,8.11115858990217,7.92428671588349,8.28650430761074,4.84128080467517,4.75519310385297,9.49736909251195,"R_none-I_log"
