"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"94",94,0.35992611,4.81370522,14.7281248,0.47849385,0.02481447,1202.45765,9.6436414133013,4.10247585840445,9.6815586257436,10.0966856760491,9.72533797485977,9.62405803132978,"G_log-R_log"
