"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3120","R","I","log10","log10",3120,0.39863356,6.18600666,15.5350903,1.89886364,0.07403897,132.835893,7.14899209966867,6.64997103497137,9.30759985277174,5.33815763095662,5.55216986101932,9.91563442164886
