"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1409","R","none",1409,0.24311571,4.45213638,12.89517,2.15057229,0.30605194,442.353068,8.15886924663859,5.32863961916731,8.15024035761112,4.49207600754014,2.37739726832538,8.25286584678458
