"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3682","Ig","none",3682,0.40404168,4.7355209,14.3945478,0.50453645,0.02374764,360.953727,8.60162763270151,5.94985877550996,8.59463367586273,8.5011818989381,8.52240233387928,8.58235626928202
