"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"61","R","I","none","log10",61,0.24939739,5.57346819,16.7017044,1.18554795,0.03037486,1725.72251,9.53504279596298,9.56675416127581,9.78340358438082,8.2130894021683,8.23806524012761,9.76672497164935
