"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3627","G","none",3627,0.27067234,3.94602121,57.6540073,0.80247944,0.0102674,847.274707,8.59397432405917,2.22844381623317,7.57420414701462,8.69648076635649,8.66150778792458,8.58402588795507
