"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4464","I+Ig","log10",4464,0.3105606,5.98141621,42.8300492,2.19708305,0.02806797,237.757971,9.59449704514518,9.53494650860032,8.64276218388217,5.01086771298534,9.65791238166251,9.60980320662816
