"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"249",249,0.35685536,3.83257432,20.3454995,0.86264872,0.04937896,131.783982,9.67886873608445,0.884839210790176,9.5397926408191,9.57484200784946,9.45209990119436,9.72128968031683,"I+Ig_log-Ig_log"
