"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"116",116,0.34151209,4.13842735,4.24883079,0.76391759,0.11818829,5674.94462,9.52524372750314,4.39614098268289,9.17086991238286,9.73415014010025,8.11732807237104,9.471424184731,"I_log"
