"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1538","I","log10",1538,0.37151474,3.93898755,88.6675247,0.86211158,0.01099027,2824.34741,9.53165490448923,3.58777162744676,7.24963515099592,9.4267695094224,9.28423490295972,9.47424526476478
