"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"229",229,0.30293878,5.51538741,7.37237898,1.16344282,0.10487646,729.938129,9.66015232794977,9.29857402287103,9.88854195740017,8.46490897425053,8.66988467007681,9.63654099349095,"I+Ig_log-Ig_log"
