"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"723",723,0.39129576,3.98328508,5.81704105,0.76840491,0.10486563,2923.38993,9.64018006397175,0.66650337471822,9.73542751425799,9.86284806802914,5.52032942330356,9.61724447333109,"G_log-R_log"
