"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1882","R","log10",1882,0.41542396,4.88507405,1.71719214,0.61190506,0.12606448,43.6382849,7.65143301664662,6.21640702293038,7.23210126476815,7.58091328551907,3.83866102594179,8.42892300663997
