"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"214","I+Ig","none",214,0.42468531,4.99674811,56.0223422,0.45364796,0.00445813,203.397773,8.33629023009309,6.31319973120071,6.57853707702567,5.76862723930896,5.60499196286167,8.89468093859469
