"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"730",730,0.36231954,4.77975748,3.22923801,0.39548778,0.06286428,740.220147,9.66730790874078,6.55326584713529,9.94362817008753,10.8336783228466,9.24527563118422,9.62358636077813,"G_log-I+Ig_log"
