"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"292",292,0.36983572,4.72059109,15.1359498,0.42172845,0.01928054,886.869538,9.68344717120683,4.19186528406826,9.6863476019349,10.9095011058613,9.84654847576204,9.63348530733427,"Ig_log-I_log"
