"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3478","R","none",3478,0.39139204,4.87969352,3.35924527,0.50897551,0.05353242,42.1749933,7.87716361545099,6.25208612649666,7.36128332102435,7.53484832183397,6.96154040898646,8.50439368182196
