"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"144",144,0.36443113,6.03879933,4.46827663,2.22786623,0.27746652,93.4772983,9.65945386879541,9.67402314541173,9.9372091145702,5.24145968584157,6.44622334523231,9.73929775382632,"Ig_log"
