"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"22",22,0.30662743,4.59434939,13.985168,0.49108425,0.02425707,1726.04041,7.51594332969522,3.61216237674782,6.6756049566173,8.83878164288443,5.86035132997776,9.86462039322291,"R_log-I_log"
