"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"124",124,0.41592167,4.87140638,2.56907256,0.49019563,0.11324845,241.51916,9.69503179331305,5.89948152625092,9.99969076192709,10.7160411315497,8.55155887495169,9.67512697422023,"I+Ig_log-Ig_log"
