"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"688",688,0.35575669,4.7522307,88.371687,0.45418519,3.39899e-03,30.4315008,9.66492140812107,4.90963932307483,3.74116103861593,10.6460924640622,9.46600519444031,10.0107768502717,"R_log-Ig_log"
