"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"621",621,0.38572823,3.90778637,6.83031375,0.92517989,0.1071625,24.4978807,9.68798630193531,0.892365107048037,9.90544254588795,9.35265921463468,8.64401242553367,10.0808889269996,"Ig_log-I_log"
