"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"382",382,0.28904549,4.80259702,17.9031339,0.5567678,0.01695202,3885.5285,9.64841968947209,6.41704517802353,9.60282318371685,10.5240923651745,9.86236402845,9.61436130678634,"I+Ig_log-I_log"
