"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"249","R","I+Ig","log10","log10",249,0.35685536,3.83257432,20.3454995,0.86264872,0.04937896,131.783982,9.57858536506064,2.19904585968334,9.1954009893818,9.71134480301978,8.62286302523969,9.83825960536263
