"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4968","I+Ig","log10",4968,0.49484621,6.33681883,16.7075048,2.00591324,0.07838381,1055.57048,9.63273167852789,8.6821453961417,9.57508485789325,5.41207328664716,8.86549613120594,9.56271901942874
