"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"525","R","I+Ig","log10","log10",525,0.21530075,4.12147668,24.8397959,0.92644746,0.01061007,49.1223859,9.52232603945451,3.25314117165092,8.37346413171799,9.48594971748763,8.46867970391702,9.96023647388251
