"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"667",667,0.29729249,5.44836181,55.5201802,1.19917195,9.29315e-03,219.541781,9.64373169401187,9.01886183512177,4.51927906600789,7.91458168799561,9.72427197246685,9.6739522617551,"G_log-R_log"
