"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"97",97,0.30700347,5.35148815,12.3837371,1.25584932,0.06592598,5743.84541,9.67500466932913,8.36514784867988,9.77102254634105,8.14468773122324,9.23624896770965,9.63430923823159,"G_log-Ig_log"
