"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"168","R","I","none","log10",168,0.48613997,6.23136243,19.2930298,1.81731641,0.05614458,439.100621,9.34161048570746,7.83321774403732,8.6459411118803,6.12063437045426,6.75440252356077,9.78954789476562
