"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"436",436,0.43082765,4.89885706,1.74799203,0.41599734,0.09022798,150.568856,9.72226902524944,2.69628892723431,9.92563053927581,10.6136663954952,8.7058595902542,9.72805230588308,"G_log-I_log"
