"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"668",668,0.30962511,4.07453701,36.5996747,0.83207247,0.03212784,226.154524,9.51610256123073,4.13526932676286,8.7745190361525,9.53631814658193,9.53185529810531,9.53637742876526,"I_log"
