"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"914",914,0.31544737,4.04603243,18.4215296,0.72826984,0.02276708,2711.53469,9.65877030273211,2.62372712187051,9.58819464650584,10.0207487641294,9.79411497576149,9.61597387006957,"I+Ig_log-I_log"
